X, Y, Pressure, TiltX, TiltY, Time
540.075,357.073333333333,0.223876953125,12217,11947,00:06.9234042
540.075,357.073333333333,0.237548828125,12217,11947,00:06.9455308
540.075,357.073333333333,0.248291015625,12217,11947,00:06.9455308
540.5025,357.073333333333,0.264404296875,12217,11947,00:06.9686382
542.4975,357.326666666667,0.35009765625,12217,11947,00:06.9686382
542.925,357.326666666667,0.36328125,12217,11947,00:06.9733899
543.3525,357.326666666667,0.37646484375,12217,11947,00:06.9733899
543.78,357.326666666667,0.387451171875,12217,11947,00:06.9890715
545.6325,357.58,0.419189453125,12217,11947,00:06.9890715
546.2025,357.453333333333,0.42919921875,12217,11947,00:07.0046856
548.055,357.326666666667,0.459228515625,12217,11947,00:07.0202625
550.7625,357.2,0.500244140625,12217,11947,00:07.0358890
551.6175,357.073333333333,0.510009765625,12217,11947,00:07.0358890
552.4725,357.073333333333,0.519775390625,12217,11947,00:07.0358890
554.1825,356.946666666667,0.539306640625,12217,11947,00:07.0610754
560.4525,356.313333333333,0.6025390625,12217,11947,00:07.0610754
561.45,356.186666666667,0.611083984375,12217,11947,00:07.0778695
564.1575,355.553333333333,0.630615234375,12217,11947,00:07.0789051
565.155,355.3,0.636962890625,12217,11947,00:07.0945329
569.2875,354.413333333333,0.669677734375,12217,11947,00:07.1101541
572.565,353.4,0.686279296875,12217,11947,00:07.1257752
577.125,352.513333333333,0.710205078125,12154,11887,00:07.1257752
578.1225,352.386666666667,0.71337890625,12154,11887,00:07.1414040
580.6875,352.133333333333,0.7216796875,12154,11887,00:07.1611079
585.2475,351.753333333333,0.731201171875,12130,11914,00:07.1767058
589.38,351.5,0.735595703125,12084,11966,00:07.1767058
590.6625,351.373333333333,0.732666015625,12084,11966,00:07.1922885
594.51,350.993333333333,0.732666015625,12084,11966,00:07.2240483
603.4875,349.346666666667,0.729248046875,11940,11825,00:07.2398236
610.185,347.826666666667,0.698974609375,11866,11901,00:07.2398236
611.895,347.7,0.656982421875,11836,11929,00:07.2453321
496.6125,392.033333333333,0.198974609375,12542,11888,00:08.0647048
496.6125,392.033333333333,0.2021484375,12542,11888,00:08.0803259
497.895,389.88,0.27001953125,12542,11888,00:08.0803259
498.3225,389.5,0.27685546875,12542,11888,00:08.0960392
499.7475,388.613333333333,0.30419921875,12542,11888,00:08.1116696
502.3125,387.473333333333,0.32763671875,12542,11888,00:08.1274890
505.59,386.966666666667,0.360107421875,12542,11888,00:08.1274890
506.445,386.713333333333,0.366943359375,12542,11888,00:08.1431211
509.1525,386.586666666667,0.385986328125,12542,11888,00:08.1431211
510.2925,386.713333333333,0.39599609375,12542,11888,00:08.1491283
511.29,386.84,0.40673828125,12542,11888,00:08.1648500
515.4225,387.6,0.456298828125,12542,11888,00:08.1803824
518.7,388.486666666667,0.498291015625,12542,11888,00:08.1960644
525.255,390.386666666667,0.572265625,12542,11888,00:08.2118594
530.5275,391.906666666667,0.620849609375,12542,11888,00:08.2118594
531.9525,392.54,0.626953125,12542,11888,00:08.2272541
536.2275,393.933333333333,0.649658203125,12489,11841,00:08.2430147
542.2125,395.833333333333,0.682861328125,12439,11797,00:08.2430147
543.9225,396.34,0.69091796875,12389,11752,00:08.2649231
552.7575,398.493333333333,0.734130859375,12339,11708,00:08.2805497
560.025,400.013333333333,0.743408203125,12167,11557,00:08.2961206
567.8625,401.153333333333,0.760498046875,12167,11557,00:08.3117448
577.125,401.533333333333,0.762451171875,11951,11370,00:08.3315484
589.5225,401.153333333333,0.77197265625,11815,11254,00:08.3493354
601.92,400.393333333333,0.779541015625,11659,11122,00:08.3649686
611.325,399.76,0.785888671875,11558,11114,00:08.3805900
620.73,399.253333333333,0.794677734375,11386,11002,00:08.3805900
622.725,399.38,0.796875,11327,10951,00:08.3962073
631.4175,399.38,0.799072265625,11178,10900,00:08.3962073
633.6975,399.38,0.799072265625,11160,10923,00:08.4118260
642.675,399.886666666667,0.806884765625,10944,10887,00:08.4118260
644.8125,400.013333333333,0.806884765625,10886,10830,00:08.4274540
