X, Y, Pressure, TiltX, TiltY, Time
493.7625,349.473333333333,0.091796875,8575,9975,00:03.6998064
493.7625,349.473333333333,0.091796875,8873,10702,00:03.7219427
493.7625,349.473333333333,0.208984375,9672,11263,00:03.7219427
493.7625,349.473333333333,0.220703125,9875,11335,00:03.7375767
493.7625,349.473333333333,0.25244140625,10710,11480,00:03.7532504
493.7625,349.473333333333,0.2734375,11114,11435,00:03.7532504
494.0475,349.473333333333,0.279052734375,11162,11395,00:03.7688212
494.6175,349.6,0.301513671875,11319,11332,00:03.7688212
494.9025,349.726666666667,0.310302734375,11343,11307,00:03.7847012
495.33,349.853333333333,0.336669921875,11409,11236,00:03.7847012
495.615,350.106666666667,0.345458984375,11409,11236,00:03.8003887
496.755,350.613333333333,0.374267578125,11443,11197,00:03.8158356
497.895,350.993333333333,0.41064453125,11487,11237,00:03.8218873
499.89,350.993333333333,0.4443359375,11487,11237,00:03.8375253
501.03,350.993333333333,0.46337890625,11487,11237,00:03.8534659
503.88,350.36,0.49853515625,11487,11237,00:03.8534659
504.5925,350.106666666667,0.51025390625,11531,11278,00:03.8688990
507.1575,349.22,0.546630859375,11531,11278,00:03.8688990
508.2975,348.966666666667,0.5517578125,11531,11278,00:03.8844333
511.29,348.206666666667,0.5625,11531,11278,00:03.9000037
515.4225,347.573333333333,0.570556640625,11531,11278,00:03.9000037
516.42,347.32,0.570556640625,11531,11278,00:03.9156252
519.27,346.686666666667,0.576416015625,11531,11278,00:03.9221331
521.1225,346.433333333333,0.582275390625,11531,11278,00:03.9377630
524.8275,346.306666666667,0.59912109375,11531,11278,00:03.9533927
528.5325,346.433333333333,0.61083984375,11531,11278,00:03.9533927
529.245,346.56,0.61083984375,11531,11278,00:03.9690161
533.3775,346.94,0.621826171875,11531,11278,00:03.9846294
537.6525,347.193333333333,0.634521484375,11531,11278,00:04.0002519
542.355,346.94,0.652587890625,11531,11278,00:04.0224056
549.9075,346.053333333333,0.6865234375,11531,11278,00:04.0224056
551.6175,345.673333333333,0.692138671875,11531,11278,00:04.0380437
560.31,343.14,0.71826171875,11531,11278,00:04.0380437
562.02,342.633333333333,0.7236328125,11486,11237,00:04.0536531
567.2925,341.113333333333,0.737548828125,11486,11237,00:04.0692782
572.28,339.72,0.745849609375,11486,11237,00:04.0692782
573.8475,339.34,0.745849609375,11486,11237,00:04.0849749
579.8325,338.453333333333,0.748779296875,11468,11257,00:04.0849749
580.9725,338.326666666667,0.751708984375,11468,11257,00:04.1055514
584.1075,338.2,0.758056640625,11448,11279,00:04.1123117
