X, Y, Pressure, TiltX, TiltY, Time
571.329714747661,364.894791546368,0.19066147506237,-3352,2845,00:02.2408653
571.90899641991,364.578819725141,0.202380403876305,-3352,2845,00:02.2564937
572.909573853794,363.894214112484,0.237781330943108,-3352,2845,00:02.2721532
573.067559764407,363.736228201871,0.239978641271591,-3352,2845,00:02.2878658
573.067559764407,363.736228201871,0.230701148509979,-3352,2845,00:02.2878658
619.77872733572,409.710128190322,0.260486751794815,-4405,2788,00:03.0222758
620.200023097355,409.288832428687,0.276600301265717,-4405,2788,00:03.0378670
620.200023097355,409.288832428687,0.268055230379105,-4276,2682,00:03.0535995
620.200023097355,409.288832428687,0.277576863765717,-4102,2544,00:03.0691185
620.200023097355,409.288832428687,0.282459765672684,-4102,2544,00:03.0847513
619.726065365516,408.97286060746,0.282459765672684,-4102,2544,00:03.1004349
618.936135812449,408.867536667052,0.207263290882111,-4102,2544,00:03.1159844
667.806444162143,446.731493244024,0.073472186923027,-3727,2112,00:03.9817503
667.806444162143,446.731493244024,0.073472186923027,-3727,2112,00:03.9973739
667.806444162143,446.731493244024,0.0605325400829315,-3727,2112,00:04.0130263
667.806444162143,446.731493244024,0.0627298355102539,-3727,2112,00:04.0286318
667.279824460099,446.520845363206,0.0666361451148987,-3727,2112,00:04.0442475
705.354428917889,486.43861877815,0.176012814044952,-4577,2851,00:04.8317294
706.039034530546,485.754013165493,0.186999306082726,-4577,2851,00:04.8473528
706.986949994226,484.279477999769,0.183825433254242,-4577,2851,00:04.8629857
707.408245755861,482.594294953228,0.179186686873436,-4395,2701,00:04.8786284
707.618893636679,481.277745698118,0.185290306806564,-4395,2701,00:04.8942897
707.144935904839,480.329830234438,0.19066147506237,-4395,2701,00:04.9099430
706.355006351773,480.171844323825,0.19066147506237,-4395,2701,00:04.9255771
741.111906686684,514.349462986488,0.183581292629242,-3516,1659,00:05.7276753
741.217230627093,515.402702390576,0.186511024832726,-3516,1659,00:05.7432999
741.05924471648,516.139969973438,0.143297478556633,-3516,1659,00:05.7589176
778.975863263656,581.282827116295,0.137193858623505,-4510,1721,00:06.4476293
780.45039842938,580.440235593025,0.148180365562439,-4510,1721,00:06.4632615
781.556299803672,579.860953920776,0.0295262075960636,-4095,1500,00:06.4632615
839.115833237094,665.01535974131,0.117174029350281,-5277,1190,00:07.1975606
926.903337567848,771.813835315856,0.137682154774666,-3913,554,00:08.6617631
926.903337567848,771.813835315856,0.139879450201988,-3913,554,00:08.6617631
881.508719251646,718.730569349809,0.19066147506237,-4220,956,00:09.7049683
881.772029102668,718.783231320014,0.196520939469337,-4220,956,00:09.7205900
881.772029102668,718.783231320014,0.189196616411209,-3992,883,00:09.7362257
881.772029102668,718.783231320014,0.186999306082726,-3992,883,00:09.7518485
881.772029102668,718.783231320014,0.186999306082726,-3992,883,00:09.7674601
881.192747430419,717.78265388613,0.179186686873436,-3992,883,00:09.7830834
996.364476267467,855.283058089849,0.176989391446114,-3636,32,00:10.8037769
996.417138237672,856.283635523733,0.187975883483887,-3636,32,00:10.8193831
996.15382838665,857.652846749047,0.155260547995567,-3636,32,00:10.8350200
995.20591292297,859.706663587019,0.1494010835886,-3636,32,00:10.8350200
995.100588982561,859.969973438041,0.1494010835886,-3636,32,00:10.8518016
994.995265042153,860.180621318859,0.137438014149666,-3636,32,00:10.8675257
994.889941101744,860.391269199677,0.126207366585732,-3636,32,00:10.8675257
Time Elapsed till drawing started: 00:02.2398633
Time Elapsed till drawing submit: 00:12.8106947
